Ticker,Return [%],WinRate [%],MaxDD [%],Trades
DUOL,0.0,0.0,-0.0,0
DUOT,0.0,0.0,-0.0,0
DV,0.0,0.0,-0.0,0
DVA,0.0,0.0,-0.0,0
DVAL,0.0,0.0,-0.0,0
DVAX,0.0,0.0,-0.0,0
DVLT,0.0,0.0,-0.0,0
DVLU,0.0,0.0,-0.0,0
DVN,0.0,0.0,-0.0,0
DVOL,0.0,0.0,-0.0,0
DVQQ,0.0,0.0,0.0,0
DVSP,0.0,0.0,0.0,0
DVY,0.0,0.0,-0.0,0
DWAS,0.0,0.0,-0.0,0
DWAW,0.0,0.0,-0.0,0
DWSH,0.0,0.0,-0.0,0
DWSN,0.0,0.0,-0.0,0
DWTX,0.0,0.0,-0.0,0
DWUS,0.0,0.0,-0.0,0
DX,0.0,0.0,-0.0,0
DX$C,0.0,0.0,0.0,0
DXC,0.0,0.0,-0.0,0
DXCM,0.0,0.0,-0.0,0
DXLG,0.0,0.0,-0.0,0
DXPE,0.0,0.0,-0.0,0
DXR,0.0,0.0,-0.0,0
DXST,0.0,0.0,0.0,0
DXYZ,0.0,0.0,-0.0,0
DY,0.0,0.0,-0.0,0
DYAI,0.0,0.0,-0.0,0
DYCQ,0.0,0.0,-0.0,0
DYCQR,0.0,0.0,0.0,0
DYCQU,0.0,0.0,-0.0,0
DYFI,0.0,0.0,-0.0,0
DYN,0.0,0.0,-0.0,0
DYNX,0.0,0.0,0.0,0
DYNXU,0.0,0.0,0.0,0
DYNXW,0.0,0.0,0.0,0
DYTA,0.0,0.0,-0.0,0
E,0.0,0.0,-0.0,0
EA,0.0,0.0,-0.0,0
EAF,0.0,0.0,-0.0,0
EAI,0.0,0.0,0.0,0
EARN,0.0,0.0,-0.0,0
EAT,0.0,0.0,-0.0,0
EB,0.0,0.0,-0.0,0
EBAY,0.0,0.0,-0.0,0
EBC,0.0,0.0,-0.0,0
EBF,0.0,0.0,-0.0,0
EBI,0.0,0.0,0.0,0
EBIZ,0.0,0.0,-0.0,0
EBMT,0.0,0.0,-0.0,0
EBON,0.0,0.0,-0.0,0
EBR,0.0,0.0,-0.0,0
EBR.B,0.0,0.0,0.0,0
EBS,0.0,0.0,-0.0,0
EC,0.0,0.0,-0.0,0
ECAT,0.0,0.0,-0.0,0
ECBK,0.0,0.0,-0.0,0
ECC,0.0,0.0,-0.0,0
ECC$D,0.0,0.0,0.0,0
ECCC,0.0,0.0,-0.0,0
ECCF,0.0,0.0,-0.0,0
ECCU,0.0,0.0,0.0,0
ECCV,0.0,0.0,-0.0,0
ECCW,0.0,0.0,-0.0,0
ECCX,0.0,0.0,-0.0,0
ECDA,0.0,0.0,-0.0,0
ECDAW,0.0,0.0,0.0,0
ECG,0.0,0.0,0.0,0
ECL,0.0,0.0,-0.0,0
ECO,0.0,0.0,-0.0,0
ECOR,0.0,0.0,-0.0,0
ECOW,0.0,0.0,-0.0,0
ECPG,0.0,0.0,-0.0,0
ECVT,0.0,0.0,-0.0,0
ECX,0.0,0.0,-0.0,0
ECXWW,0.0,0.0,0.0,0
ED,0.0,0.0,-0.0,0
EDAP,0.0,0.0,-0.0,0
EDBL,0.0,0.0,-0.0,0
EDBLW,0.0,0.0,0.0,0
EDD,0.0,0.0,-0.0,0
EDF,0.0,0.0,-0.0,0
EDHL,0.0,0.0,0.0,0
EDIT,0.0,0.0,-0.0,0
EDN,0.0,0.0,-0.0,0
EDRY,0.0,0.0,-0.0,0
EDSA,0.0,0.0,-0.0,0
EDTK,0.0,0.0,-0.0,0
EDU,0.0,0.0,-0.0,0
EDUC,0.0,0.0,-0.0,0
EE,0.0,0.0,-0.0,0
EEA,0.0,0.0,-0.0,0
EEFT,0.0,0.0,-0.0,0
EEIQ,0.0,0.0,-0.0,0
EEMA,0.0,0.0,-0.0,0
EEX,0.0,0.0,-0.0,0
EFAS,0.0,0.0,-0.0,0
EFC,0.0,0.0,-0.0,0
EFC$A,0.0,0.0,0.0,0
EFC$B,0.0,0.0,0.0,0
EFC$C,0.0,0.0,0.0,0
EFC$D,0.0,0.0,0.0,0
EFOI,0.0,0.0,-0.0,0
EFR,0.0,0.0,-0.0,0
EFRA,0.0,0.0,-0.0,0
EFSC,0.0,0.0,-0.0,0
EFSCP,0.0,0.0,-0.0,0
EFSI,0.0,0.0,-0.0,0
EFT,0.0,0.0,-0.0,0
EFX,0.0,0.0,-0.0,0
EFXT,0.0,0.0,-0.0,0
EG,0.0,0.0,-0.0,0
EGAN,0.0,0.0,-0.0,0
EGBN,0.0,0.0,-0.0,0
EGGQ,0.0,0.0,0.0,0
EGHA,0.0,0.0,0.0,0
EGHAR,0.0,0.0,0.0,0
EGHAU,0.0,0.0,0.0,0
EGHT,0.0,0.0,-0.0,0
EGO,0.0,0.0,-0.0,0
EGP,0.0,0.0,-0.0,0
EGY,0.0,0.0,-0.0,0
EH,0.0,0.0,-0.0,0
EHAB,0.0,0.0,-0.0,0
EHC,0.0,0.0,-0.0,0
EHGO,0.0,0.0,0.0,0
EHI,0.0,0.0,-0.0,0
EHLD,0.0,0.0,0.0,0
EHLS,0.0,0.0,-0.0,0
EHTH,0.0,0.0,-0.0,0
EIC,0.0,0.0,-0.0,0
EICA,0.0,0.0,-0.0,0
EICB,0.0,0.0,-0.0,0
EICC,0.0,0.0,-0.0,0
EIG,0.0,0.0,-0.0,0
EIIA,0.0,0.0,0.0,0
EIX,0.0,0.0,-0.0,0
EJH,0.0,0.0,-0.0,0
EKG,0.0,0.0,-0.0,0
EKSO,0.0,0.0,-0.0,0
EL,0.0,0.0,-0.0,0
ELAB,0.0,0.0,-0.0,0
ELAN,0.0,0.0,-0.0,0
ELBM,0.0,0.0,-0.0,0
ELC,0.0,0.0,-0.0,0
ELDN,0.0,0.0,-0.0,0
ELEV,0.0,0.0,-0.0,0
ELF,0.0,0.0,-0.0,0
ELFY,0.0,0.0,0.0,0
ELIL,0.0,0.0,0.0,0
ELIS,0.0,0.0,0.0,0
ELME,0.0,0.0,-0.0,0
ELP,0.0,0.0,-0.0,0
ELPC,0.0,0.0,-0.0,0
ELPW,0.0,0.0,-0.0,0
ELS,0.0,0.0,-0.0,0
ELSE,0.0,0.0,-0.0,0
ELTK,0.0,0.0,-0.0,0
ELTX,0.0,0.0,-0.0,0
ELUT,0.0,0.0,-0.0,0
ELV,0.0,0.0,-0.0,0
ELVA,0.0,0.0,-0.0,0
ELVN,0.0,0.0,-0.0,0
ELWS,0.0,0.0,-0.0,0
EM,0.0,0.0,-0.0,0
EMA,0.0,0.0,-0.0,0
EMB,0.0,0.0,-0.0,0
EMBC,0.0,0.0,-0.0,0
EMCB,0.0,0.0,-0.0,0
EMCG,0.0,0.0,-0.0,0
EMCGR,0.0,0.0,0.0,0
EMCGU,0.0,0.0,-0.0,0
EMCGW,0.0,0.0,0.0,0
EMD,0.0,0.0,-0.0,0
EME,0.0,0.0,-0.0,0
EMEQ,0.0,0.0,0.0,0
EMF,0.0,0.0,-0.0,0
EMIF,0.0,0.0,-0.0,0
EML,0.0,0.0,-0.0,0
EMN,0.0,0.0,-0.0,0
EMO,0.0,0.0,-0.0,0
EMP,0.0,0.0,0.0,0
EMPG,0.0,0.0,0.0,0
EMR,0.0,0.0,-0.0,0
EMXC,0.0,0.0,-0.0,0
EMXF,0.0,0.0,-0.0,0
ENB,0.0,0.0,-0.0,0
ENDW,0.0,0.0,0.0,0
ENFY,0.0,0.0,-0.0,0
ENGN,0.0,0.0,-0.0,0
ENGNW,0.0,0.0,0.0,0
ENGS,0.0,0.0,0.0,0
ENIC,0.0,0.0,-0.0,0
ENJ,0.0,0.0,-0.0,0
ENLT,0.0,0.0,-0.0,0
ENLV,0.0,0.0,-0.0,0
ENO,0.0,0.0,-0.0,0
ENOV,0.0,0.0,-0.0,0
ENPH,0.0,0.0,-0.0,0
ENR,0.0,0.0,-0.0,0
ENS,0.0,0.0,-0.0,0
ENSC,0.0,0.0,-0.0,0
ENSG,0.0,0.0,-0.0,0
ENTA,0.0,0.0,-0.0,0
ENTG,0.0,0.0,-0.0,0
ENTO,0.0,0.0,-0.0,0
ENTX,0.0,0.0,-0.0,0
ENVA,0.0,0.0,-0.0,0
ENVB,0.0,0.0,-0.0,0
ENVX,0.0,0.0,-0.0,0
ENZL,0.0,0.0,-0.0,0
EOD,0.0,0.0,-0.0,0
EOG,0.0,0.0,-0.0,0
EOI,0.0,0.0,-0.0,0
EOLS,0.0,0.0,-0.0,0
EOS,0.0,0.0,-0.0,0
EOSE,0.0,0.0,-0.0,0
EOSEW,0.0,0.0,-0.0,0
EOT,0.0,0.0,-0.0,0
EP$C,0.0,0.0,0.0,0
EPAC,0.0,0.0,-0.0,0
EPAM,0.0,0.0,-0.0,0
EPC,0.0,0.0,-0.0,0
EPD,0.0,0.0,-0.0,0
EPIX,0.0,0.0,-0.0,0
EPOW,0.0,0.0,-0.0,0
EPR,0.0,0.0,-0.0,0
EPR$C,0.0,0.0,0.0,0
EPR$E,0.0,0.0,0.0,0
EPR$G,0.0,0.0,0.0,0
EPRT,0.0,0.0,-0.0,0
EPRX,0.0,0.0,-0.0,0
EPSM,0.0,0.0,0.0,0
EPSN,0.0,0.0,-0.0,0
EPWK,0.0,0.0,0.0,0
EQ,0.0,0.0,-0.0,0
EQBK,0.0,0.0,-0.0,0
EQH,0.0,0.0,-0.0,0
EQH$A,0.0,0.0,0.0,0
EQH$C,0.0,0.0,0.0,0
EQIX,0.0,0.0,-0.0,0
EQNR,0.0,0.0,-0.0,0
EQR,0.0,0.0,-0.0,0
EQRR,0.0,0.0,-0.0,0
EQS,0.0,0.0,-0.0,0
EQT,0.0,0.0,-0.0,0
EQV,0.0,0.0,0.0,0
EQV.U,0.0,0.0,0.0,0
EQV.W,0.0,0.0,0.0,0
ERAS,0.0,0.0,-0.0,0
ERET,0.0,0.0,-0.0,0
ERIC,0.0,0.0,-0.0,0
ERIE,0.0,0.0,-0.0,0
ERII,0.0,0.0,-0.0,0
ERJ,0.0,0.0,-0.0,0
ERNA,0.0,0.0,-0.0,0
ERNZ,0.0,0.0,0.0,0
ERO,0.0,0.0,-0.0,0
ES,0.0,0.0,-0.0,0
ESAB,0.0,0.0,-0.0,0
ESCA,0.0,0.0,-0.0,0
ESE,0.0,0.0,-0.0,0
ESEA,0.0,0.0,-0.0,0
ESGD,0.0,0.0,-0.0,0
ESGE,0.0,0.0,-0.0,0
ESGL,0.0,0.0,-0.0,0
ESGLW,0.0,0.0,0.0,0
ESGRO,0.0,0.0,-0.0,0
ESGRP,0.0,0.0,-0.0,0
ESGU,0.0,0.0,-0.0,0
ESHA,0.0,0.0,-0.0,0
ESHAR,0.0,0.0,0.0,0
ESI,0.0,0.0,-0.0,0
ESLA,0.0,0.0,-0.0,0
ESLAW,0.0,0.0,0.0,0
ESLT,0.0,0.0,-0.0,0
ESMV,0.0,0.0,-0.0,0
ESN,0.0,0.0,0.0,0
ESNT,0.0,0.0,-0.0,0
ESOA,0.0,0.0,-0.0,0
ESPO,0.0,0.0,-0.0,0
ESPR,0.0,0.0,-0.0,0
ESQ,0.0,0.0,-0.0,0
ESRT,0.0,0.0,-0.0,0
ESS,0.0,0.0,-0.0,0
ESSA,0.0,0.0,-0.0,0
ESTA,0.0,0.0,-0.0,0
ESTC,0.0,0.0,-0.0,0
ET,0.0,0.0,-0.0,0
ET$I,0.0,0.0,0.0,0
ETB,0.0,0.0,-0.0,0
ETD,0.0,0.0,-0.0,0
ETEC,0.0,0.0,-0.0,0
ETG,0.0,0.0,-0.0,0
ETHA,0.0,0.0,0.0,0
ETI$,0.0,0.0,0.0,0
ETJ,0.0,0.0,-0.0,0
ETN,0.0,0.0,-0.0,0
ETNB,0.0,0.0,-0.0,0
ETO,0.0,0.0,-0.0,0
ETON,0.0,0.0,-0.0,0
ETOR,0.0,0.0,0.0,0
ETR,0.0,0.0,-0.0,0
ETSY,0.0,0.0,-0.0,0
ETV,0.0,0.0,-0.0,0
ETW,0.0,0.0,-0.0,0
ETWO,0.0,0.0,-0.0,0
ETX,0.0,0.0,-0.0,0
ETY,0.0,0.0,-0.0,0
EU,0.0,0.0,-0.0,0
EUDA,0.0,0.0,-0.0,0
EUDAW,0.0,0.0,0.0,0
EUFN,0.0,0.0,-0.0,0
EURK,0.0,0.0,0.0,0
EURKR,0.0,0.0,0.0,0
EURKU,0.0,0.0,0.0,0
EVAC.U,0.0,0.0,0.0,0
EVAX,0.0,0.0,-0.0,0
EVC,0.0,0.0,-0.0,0
EVCM,0.0,0.0,-0.0,0
EVER,0.0,0.0,-0.0,0
EVEX,0.0,0.0,-0.0,0
EVEX.W,0.0,0.0,0.0,0
EVF,0.0,0.0,-0.0,0
EVG,0.0,0.0,-0.0,0
EVGN,0.0,0.0,-0.0,0
EVGO,0.0,0.0,-0.0,0
EVGOW,0.0,0.0,-0.0,0
EVH,0.0,0.0,-0.0,0
EVLV,0.0,0.0,-0.0,0
EVLVW,0.0,0.0,0.0,0
EVMT,0.0,0.0,-0.0,0
EVN,0.0,0.0,-0.0,0
EVO,0.0,0.0,-0.0,0
EVOK,0.0,0.0,-0.0,0
EVR,0.0,0.0,-0.0,0
EVRG,0.0,0.0,-0.0,0
EVSD,0.0,0.0,0.0,0
EVT,0.0,0.0,-0.0,0
EVTC,0.0,0.0,-0.0,0
EVTL,0.0,0.0,-0.0,0
EVTR,0.0,0.0,-0.0,0
EVTV,0.0,0.0,-0.0,0
EVYM,0.0,0.0,0.0,0
EW,0.0,0.0,-0.0,0
EWBC,0.0,0.0,-0.0,0
EWCZ,0.0,0.0,-0.0,0
EWJV,0.0,0.0,-0.0,0
EWTX,0.0,0.0,-0.0,0
EWZS,0.0,0.0,-0.0,0
EXAS,0.0,0.0,-0.0,0
EXC,0.0,0.0,-0.0,0
EXE,0.0,0.0,-0.0,0
EXEEL,0.0,0.0,-0.0,0
EXEEW,0.0,0.0,-0.0,0
EXEEZ,0.0,0.0,-0.0,0
EXEL,0.0,0.0,-0.0,0
EXFY,0.0,0.0,-0.0,0
EXG,0.0,0.0,-0.0,0
EXK,0.0,0.0,-0.0,0
EXLS,0.0,0.0,-0.0,0
EXOZ,0.0,0.0,0.0,0
EXP,0.0,0.0,-0.0,0
EXPD,0.0,0.0,-0.0,0
EXPE,0.0,0.0,-0.0,0
EXPI,0.0,0.0,-0.0,0
EXPO,0.0,0.0,-0.0,0
EXR,0.0,0.0,-0.0,0
EXTR,0.0,0.0,-0.0,0
EXUS,0.0,0.0,0.0,0
EYE,0.0,0.0,-0.0,0
EYEG,0.0,0.0,0.0,0
EYPT,0.0,0.0,-0.0,0
EZGO,0.0,0.0,-0.0,0
EZPW,0.0,0.0,-0.0,0
F,0.0,0.0,-0.0,0
F$B,0.0,0.0,0.0,0
F$C,0.0,0.0,0.0,0
F$D,0.0,0.0,0.0,0
FA,0.0,0.0,-0.0,0
FAAR,0.0,0.0,-0.0,0
FAAS,0.0,0.0,-0.0,0
FAASW,0.0,0.0,0.0,0
FAB,0.0,0.0,-0.0,0
FACT,0.0,0.0,0.0,0
FACTU,0.0,0.0,0.0,0
FACTW,0.0,0.0,0.0,0
FAD,0.0,0.0,-0.0,0
FAF,0.0,0.0,-0.0,0
FALN,0.0,0.0,-0.0,0
FAMI,0.0,0.0,-0.0,0
FANG,0.0,0.0,-0.0,0
FARM,0.0,0.0,-0.0,0
FARO,0.0,0.0,-0.0,0
FAST,0.0,0.0,-0.0,0
FAT,0.0,0.0,-0.0,0
FATBB,0.0,0.0,-0.0,0
FATBP,0.0,0.0,-0.0,0
FATBW,0.0,0.0,0.0,0
FATE,0.0,0.0,-0.0,0
FATN,0.0,0.0,0.0,0
FBGL,0.0,0.0,0.0,0
FBIN,0.0,0.0,-0.0,0
FBIO,0.0,0.0,-0.0,0
FBIOP,0.0,0.0,-0.0,0
FBIZ,0.0,0.0,-0.0,0
FBK,0.0,0.0,-0.0,0
FBL,0.0,0.0,-0.0,0
FBLA,0.0,0.0,0.0,0
FBLG,0.0,0.0,-0.0,0
FBNC,0.0,0.0,-0.0,0
FBOT,0.0,0.0,-0.0,0
FBP,0.0,0.0,-0.0,0
FBRT,0.0,0.0,-0.0,0
FBRT$E,0.0,0.0,0.0,0
FBRX,0.0,0.0,-0.0,0
FBYD,0.0,0.0,-0.0,0
FBYDW,0.0,0.0,0.0,0
FBZ,0.0,0.0,-0.0,0
FC,0.0,0.0,-0.0,0
FCA,0.0,0.0,-0.0,0
FCAL,0.0,0.0,-0.0,0
FCAP,0.0,0.0,-0.0,0
FCBC,0.0,0.0,-0.0,0
FCCO,0.0,0.0,-0.0,0
FCEF,0.0,0.0,-0.0,0
FCEL,0.0,0.0,-0.0,0
FCF,0.0,0.0,-0.0,0
FCFS,0.0,0.0,-0.0,0
FCN,0.0,0.0,-0.0,0
FCNCA,0.0,0.0,-0.0,0
FCNCO,0.0,0.0,-0.0,0
FCNCP,0.0,0.0,-0.0,0
FCPT,0.0,0.0,-0.0,0
FCRX,0.0,0.0,-0.0,0
FCT,0.0,0.0,-0.0,0
FCTE,0.0,0.0,0.0,0
FCUV,0.0,0.0,-0.0,0
FCVT,0.0,0.0,-0.0,0
FCX,0.0,0.0,-0.0,0
FDBC,0.0,0.0,-0.0,0
FDCF,0.0,0.0,-0.0,0
FDFF,0.0,0.0,-0.0,0
FDIF,0.0,0.0,-0.0,0
FDIG,0.0,0.0,-0.0,0
FDIV,0.0,0.0,-0.0,0
FDMT,0.0,0.0,-0.0,0
FDNI,0.0,0.0,-0.0,0
FDP,0.0,0.0,-0.0,0
FDS,0.0,0.0,-0.0,0
FDSB,0.0,0.0,0.0,0
FDT,0.0,0.0,-0.0,0
FDTS,0.0,0.0,-0.0,0
FDTX,0.0,0.0,-0.0,0
FDUS,0.0,0.0,-0.0,0
FDX,0.0,0.0,-0.0,0
FE,0.0,0.0,-0.0,0
FEAM,0.0,0.0,-0.0,0
FEAT,0.0,0.0,0.0,0
FEBO,0.0,0.0,-0.0,0
FEDU,0.0,0.0,-0.0,0
FEGE,0.0,0.0,0.0,0
FEIM,0.0,0.0,-0.0,0
FELE,0.0,0.0,-0.0,0
FEM,0.0,0.0,-0.0,0
FEMB,0.0,0.0,-0.0,0
FEMS,0.0,0.0,-0.0,0
FEMY,0.0,0.0,-0.0,0
FENC,0.0,0.0,-0.0,0
FENG,0.0,0.0,-0.0,0
FEOE,0.0,0.0,0.0,0
FEP,0.0,0.0,-0.0,0
FEPI,0.0,0.0,-0.0,0
FER,0.0,0.0,-0.0,0
FERA,0.0,0.0,0.0,0
FERAR,0.0,0.0,0.0,0
FERAU,0.0,0.0,0.0,0
FERG,0.0,0.0,-0.0,0
FET,0.0,0.0,-0.0,0
FEUZ,0.0,0.0,-0.0,0
FEX,0.0,0.0,-0.0,0
FF,0.0,0.0,-0.0,0
FFA,0.0,0.0,-0.0,0
FFAI,0.0,0.0,-0.0,0
FFAIW,0.0,0.0,0.0,0
FFBC,0.0,0.0,-0.0,0
FFC,0.0,0.0,-0.0,0
FFIC,0.0,0.0,-0.0,0
FFIN,0.0,0.0,-0.0,0
FFIV,0.0,0.0,-0.0,0
FFUT,0.0,0.0,0.0,0
FFWM,0.0,0.0,-0.0,0
FG,0.0,0.0,-0.0,0
FGBI,0.0,0.0,-0.0,0
FGBIP,0.0,0.0,-0.0,0
FGEN,0.0,0.0,-0.0,0
FGF,0.0,0.0,-0.0,0
FGFPP,0.0,0.0,-0.0,0
FGI,0.0,0.0,-0.0,0
FGIWW,0.0,0.0,0.0,0
FGL,0.0,0.0,0.0,0
FGM,0.0,0.0,-0.0,0
FGMC,0.0,0.0,0.0,0
FGMCR,0.0,0.0,0.0,0
FGMCU,0.0,0.0,0.0,0
FGN,0.0,0.0,-0.0,0
FGSI,0.0,0.0,0.0,0
FGSN,0.0,0.0,0.0,0
FHB,0.0,0.0,-0.0,0
FHI,0.0,0.0,-0.0,0
FHN,0.0,0.0,-0.0,0
FHN$B,0.0,0.0,0.0,0
FHN$C,0.0,0.0,0.0,0
FHN$E,0.0,0.0,0.0,0
FHN$F,0.0,0.0,0.0,0
FHTX,0.0,0.0,-0.0,0
FI,0.0,0.0,-0.0,0
FIBK,0.0,0.0,-0.0,0
FICO,0.0,0.0,-0.0,0
FICS,0.0,0.0,-0.0,0
FID,0.0,0.0,-0.0,0
FIEE,0.0,0.0,-0.0,0
FIGS,0.0,0.0,-0.0,0
FIGXU,0.0,0.0,0.0,0
FIHL,0.0,0.0,-0.0,0
FILE CREATION TIME: 0711202521:31,0.0,0.0,0.0,0
FINE,0.0,0.0,-0.0,0
FINS,0.0,0.0,-0.0,0
FINV,0.0,0.0,-0.0,0
FINW,0.0,0.0,-0.0,0
FINX,0.0,0.0,-0.0,0
FIP,0.0,0.0,-0.0,0
FIS,0.0,0.0,-0.0,0
FISI,0.0,0.0,-0.0,0
FITB,0.0,0.0,-0.0,0
FITBI,0.0,0.0,-0.0,0
FITBO,0.0,0.0,-0.0,0
FITBP,0.0,0.0,-0.0,0
FIVE,0.0,0.0,-0.0,0
FIVN,0.0,0.0,-0.0,0
FIVY,0.0,0.0,0.0,0
FIX,0.0,0.0,-0.0,0
FIXD,0.0,0.0,-0.0,0
FIXT,0.0,0.0,0.0,0
FIZZ,0.0,0.0,-0.0,0
FJP,0.0,0.0,-0.0,0
FKU,0.0,0.0,-0.0,0
FKWL,0.0,0.0,-0.0,0
FL,0.0,0.0,-0.0,0
FLC,0.0,0.0,-0.0,0
FLD,0.0,0.0,-0.0,0
FLDB,0.0,0.0,0.0,0
FLDDW,0.0,0.0,0.0,0
FLEX,0.0,0.0,-0.0,0
FLG,0.0,0.0,-0.0,0
FLG$A,0.0,0.0,0.0,0
FLG$U,0.0,0.0,0.0,0
FLGC,0.0,0.0,-0.0,0
FLGT,0.0,0.0,-0.0,0
FLL,0.0,0.0,-0.0,0
FLN,0.0,0.0,-0.0,0
FLNC,0.0,0.0,-0.0,0
FLNG,0.0,0.0,-0.0,0
FLNT,0.0,0.0,-0.0,0
FLO,0.0,0.0,-0.0,0
FLOC,0.0,0.0,0.0,0
FLR,0.0,0.0,-0.0,0
FLS,0.0,0.0,-0.0,0
FLUT,0.0,0.0,-0.0,0
FLUX,0.0,0.0,-0.0,0
FLWS,0.0,0.0,-0.0,0
FLX,0.0,0.0,0.0,0
FLXR,0.0,0.0,0.0,0
FLXS,0.0,0.0,-0.0,0
FLYE,0.0,0.0,0.0,0
FLYW,0.0,0.0,-0.0,0
FMAO,0.0,0.0,-0.0,0
FMB,0.0,0.0,-0.0,0
FMBH,0.0,0.0,-0.0,0
FMC,0.0,0.0,-0.0,0
FMED,0.0,0.0,-0.0,0
FMET,0.0,0.0,-0.0,0
FMFC,0.0,0.0,0.0,0
FMHI,0.0,0.0,-0.0,0
FMN,0.0,0.0,-0.0,0
FMNB,0.0,0.0,-0.0,0
FMS,0.0,0.0,-0.0,0
FMST,0.0,0.0,-0.0,0
FMSTW,0.0,0.0,0.0,0
FMTM,0.0,0.0,0.0,0
FMUB,0.0,0.0,0.0,0
FMUN,0.0,0.0,0.0,0
FMX,0.0,0.0,-0.0,0
FMY,0.0,0.0,-0.0,0
FN,0.0,0.0,-0.0,0
FNB,0.0,0.0,-0.0,0
FND,0.0,0.0,-0.0,0
FNF,0.0,0.0,-0.0,0
FNGR,0.0,0.0,-0.0,0
FNK,0.0,0.0,-0.0,0
FNKO,0.0,0.0,-0.0,0
FNLC,0.0,0.0,-0.0,0
FNV,0.0,0.0,-0.0,0
FNWB,0.0,0.0,-0.0,0
FNWD,0.0,0.0,-0.0,0
FNX,0.0,0.0,-0.0,0
FNY,0.0,0.0,-0.0,0
FOA,0.0,0.0,-0.0,0
FOF,0.0,0.0,-0.0,0
FOLD,0.0,0.0,-0.0,0
FONR,0.0,0.0,-0.0,0
FOR,0.0,0.0,-0.0,0
FORA,0.0,0.0,-0.0,0
FORD,0.0,0.0,-0.0,0
FORL,0.0,0.0,-0.0,0
FORLU,0.0,0.0,-0.0,0
FORLW,0.0,0.0,0.0,0
FORM,0.0,0.0,-0.0,0
FORR,0.0,0.0,-0.0,0
FORTY,0.0,0.0,-0.0,0
FOSL,0.0,0.0,-0.0,0
FOSLL,0.0,0.0,-0.0,0
FOUR,0.0,0.0,-0.0,0
FOUR$A,0.0,0.0,0.0,0
FOX,0.0,0.0,-0.0,0
FOXA,0.0,0.0,-0.0,0
FOXF,0.0,0.0,-0.0,0
FOXX,0.0,0.0,-0.0,0
FOXXW,0.0,0.0,0.0,0
FPA,0.0,0.0,-0.0,0
FPAY,0.0,0.0,-0.0,0
FPF,0.0,0.0,-0.0,0
FPH,0.0,0.0,-0.0,0
FPI,0.0,0.0,-0.0,0
FPXE,0.0,0.0,-0.0,0
FPXI,0.0,0.0,-0.0,0
FR,0.0,0.0,-0.0,0
FRA,0.0,0.0,-0.0,0
FRAF,0.0,0.0,-0.0,0
FRBA,0.0,0.0,-0.0,0
FRD,0.0,0.0,-0.0,0
FRGE,0.0,0.0,-0.0,0
FRGT,0.0,0.0,-0.0,0
FRHC,0.0,0.0,-0.0,0
FRME,0.0,0.0,-0.0,0
FRMEP,0.0,0.0,-0.0,0
FRO,0.0,0.0,-0.0,0
FROG,0.0,0.0,-0.0,0
FRPH,0.0,0.0,-0.0,0
FRPT,0.0,0.0,-0.0,0
FRSH,0.0,0.0,-0.0,0
FRST,0.0,0.0,-0.0,0
FRSX,0.0,0.0,-0.0,0
FRT,0.0,0.0,-0.0,0
FRT$C,0.0,0.0,0.0,0
FSBC,0.0,0.0,-0.0,0
FSBW,0.0,0.0,-0.0,0
FSCO,0.0,0.0,-0.0,0
FSCS,0.0,0.0,-0.0,0
FSEA,0.0,0.0,-0.0,0
FSFG,0.0,0.0,-0.0,0
FSGS,0.0,0.0,-0.0,0
FSHP,0.0,0.0,0.0,0
FSHPR,0.0,0.0,0.0,0
FSHPU,0.0,0.0,0.0,0
FSK,0.0,0.0,-0.0,0
FSLR,0.0,0.0,-0.0,0
FSLY,0.0,0.0,-0.0,0
FSM,0.0,0.0,-0.0,0
FSS,0.0,0.0,-0.0,0
FSTR,0.0,0.0,-0.0,0
FSUN,0.0,0.0,-0.0,0
FSV,0.0,0.0,-0.0,0
FSZ,0.0,0.0,-0.0,0
FT,0.0,0.0,-0.0,0
FTA,0.0,0.0,-0.0,0
FTAG,0.0,0.0,-0.0,0
FTAI,0.0,0.0,-0.0,0
FTAIM,0.0,0.0,-0.0,0
FTAIN,0.0,0.0,-0.0,0
FTC,0.0,0.0,-0.0,0
FTCI,0.0,0.0,-0.0,0
FTCS,0.0,0.0,-0.0,0
FTDR,0.0,0.0,-0.0,0
FTDS,0.0,0.0,-0.0,0
FTEK,0.0,0.0,-0.0,0
FTEL,0.0,0.0,-0.0,0
FTFT,0.0,0.0,-0.0,0
FTGC,0.0,0.0,-0.0,0
FTGS,0.0,0.0,-0.0,0
FTHI,0.0,0.0,-0.0,0
FTHM,0.0,0.0,-0.0,0
FTHY,0.0,0.0,-0.0,0
FTI,0.0,0.0,-0.0,0
FTK,0.0,0.0,-0.0,0
FTLF,0.0,0.0,-0.0,0
FTNT,0.0,0.0,-0.0,0
FTQI,0.0,0.0,-0.0,0
FTRE,0.0,0.0,-0.0,0
FTRI,0.0,0.0,-0.0,0
FTRK,0.0,0.0,0.0,0
FTS,0.0,0.0,-0.0,0
FTSL,0.0,0.0,-0.0,0
FTSM,0.0,0.0,-0.0,0
FTV,0.0,0.0,-0.0,0
FTWO,0.0,0.0,-0.0,0
FTXG,0.0,0.0,-0.0,0
FTXH,0.0,0.0,-0.0,0
FTXL,0.0,0.0,-0.0,0
FTXN,0.0,0.0,-0.0,0
FTXO,0.0,0.0,-0.0,0
FTXR,0.0,0.0,-0.0,0
